repository,file_url
,
AIOSPS/pms.war,https://github.com/AIOSPS/pms.war/blob/bdc3d8ab4e37fdfae083f45574d8ef6f5be9c4ac/WEB-INF/src/eu/pms/testing/LocalDecrypter.java
,
neo1seok/gaint_auth,https://github.com/neo1seok/gaint_auth/blob/52a8109af34acd3d136b545971f56488d8d1ab95/src/main/java/giant_auth/comm/SecureInfo.java
,
nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/SecretKeyFactorySpi.java
,
LucaAngioloni/EncryptedConnection,https://github.com/LucaAngioloni/EncryptedConnection/blob/5615121f758319d756e76e824ad2bdf4af89fdd4/EncryptedConnection.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/CipherInputStreamTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/CipherOutputStreamTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/CipherSpiTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/CipherTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/EncryptedPrivateKeyInfoTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/ExemptionMechanismSpiTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/ExemptionMechanismTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/KeyAgreementSpiTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/KeyAgreementTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/KeyGeneratorSpiTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/KeyGeneratorTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/MacSpiTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/MacTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/SealedObjectTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/SecretKeyFactorySpiTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/SecretKeyFactoryTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/SecretKeyTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/DHKeyTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/DHPrivateKeyTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/DHPublicKeyTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/PBEKeyTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/DESKeySpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/DESedeKeySpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/DHGenParameterSpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/DHParameterSpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/DHPrivateKeySpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/DHPublicKeySpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/GCMParameterSpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/IvParameterSpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/PBEKeySpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/PBEParameterSpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/RC2ParameterSpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/RC5ParameterSpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/SecretKeySpecTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/main/java/org/j8unit/repository/javax/crypto/NullCipherTests.java
,
SnailJin/jlg_lab,https://github.com/SnailJin/jlg_lab/blob/144b1003aa3e72ea92653a5a54dd7fb643bce18d/src/main/java/com/jin/java/Encrypt.java
,
SnailJin/jlg_lab,https://github.com/SnailJin/jlg_lab/blob/5dd29a5c1078edc4c4c8b97042a34ee9f8048a2a/src/main/java/com/jin/util/Encrypt.java
,
AIOSPS/pma.war,https://github.com/AIOSPS/pma.war/blob/6dd1fc9bf2dcc10b1162874eefc953288aa8df0b/WEB-INF/src/eu/pms/testing/LocalDecrypter.java
,
JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/ExemptionMechanismSpi.java
,
zhanrui208/SpringMVC,https://github.com/zhanrui208/SpringMVC/blob/b3a3161cc4b0483c5a055db603ed67d7dd719bba/src/main/java/com/mongo/morphia/complex/common/text/Des.java
,
ty49712758/security,https://github.com/ty49712758/security/blob/34d37c21e795e58eea0aaae96d2cb6363a37564c/src/book/crypto/SealedObjectTest.java
,
Patrick-Wang/TBEA_Repo,https://github.com/Patrick-Wang/TBEA_Repo/blob/fb11392978301033e07ec9d1f0235d898b1e0f4e/TBEA/BusinessPerformance/Web/ep/src/main/java/com/tbea/lib/ep/encryptLarger.java
,
grinning/UtilityLibrary,https://github.com/grinning/UtilityLibrary/blob/1b1b7686881df4a206161c8832a0eed14700cb1a/src/com/tommytony/io/Encrypt.java
,
ElegantCloud/angola_web,https://github.com/ElegantCloud/angola_web/blob/1a55c1364f0c4052fad85a4da21953abeea06384/src/com/richitec/util/CryptoUtil.java
,
nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/ExemptionMechanismSpi.java
,
silentjesse/code_java_socket,https://github.com/silentjesse/code_java_socket/blob/7cee5440101f580375b8ee9c16393971212c14bf/src/test/EncrypteDecrypte3DES.java
,
gilbutITbook/006985,https://github.com/gilbutITbook/006985/blob/030c7708ede6e6b7bfade5447237bf2142ade052/ch04/sec04/impl/AESCipher.java
,
AjitTK/JAVAEncryption,https://github.com/AjitTK/JAVAEncryption/blob/eb7ee954c36aff260c566853466712f69f8d22ce/src/com/main/AES/AES128ECBwithPKCS7.java
,
alejandro-garcia-dominguez/clusterNet,https://github.com/alejandro-garcia-dominguez/clusterNet/blob/b4687ecc29013b21275b368af3b4438d6ac34971/src/cnet/old/Cifrador.java
,
NukulaPoncho/homeCenter,https://github.com/NukulaPoncho/homeCenter/blob/977b66ff233471ed8a1a97ae8453934f5288e188/src/com/homeCenter/common/Cipher.java
,
HEILEEN/proprimerocon,https://github.com/HEILEEN/proprimerocon/blob/868aa8f3d66358f6180dd21580137850a9cfda79/src/main/java/com/confianza/webapp/utils/EncryptedDriverManagerDataSource.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/spec/PSourceClassTest.java
,
helloanil/CS411,https://github.com/helloanil/CS411/blob/8f79d6ebf33c1c68fc0efe0fb1952c740446a7cf/src/toolbox/AES.java
,
yaowfhhuc/dist,https://github.com/yaowfhhuc/dist/blob/63865193c4d9eb73ac23f6a5c9cdbdaf18776f6b/dist-mina/src/main/java/orders/protocol/ssh2/jce/TripleDESCBC.java
,
qawde/Sub-file-MAC,https://github.com/qawde/Sub-file-MAC/blob/de5b817172e95a9a98ac6e5c98f3d921141be092/src/Encrypt.java
,
SaviorAlexander/webapps1,https://github.com/SaviorAlexander/webapps1/blob/af695964ab67de97c7031328e0a7cb56bb555a2b/src/dao/Cryptos.java
,
hegderohit/NetworkSecurity,https://github.com/hegderohit/NetworkSecurity/blob/94a61ad6f42b32cd1482c1d1e8c37c6da382fdc4/SecretKeyCryptography/src/com/netsec/utd/SealedDecrytpion.java
,
panbotoy/cis551hw3,https://github.com/panbotoy/cis551hw3/blob/3724c2b12c02bbeff804e77a6b6101d05fda0ac3/cis551hw3/src/Message/AuthenticationResponse.java
,
h3adshotzz/ReviveOS,https://github.com/h3adshotzz/ReviveOS/blob/d5c4d215437cbbeb7e1bb563b50c6cd0c3908db1/reviveOS/src/com/reviveOS/backbone/Main.java
,
jjjava/BomRangoClient,https://github.com/jjjava/BomRangoClient/blob/39d6496b28f3ed55f7eaa690aa317e93c306b12d/src/br/com/schumaker/util/HsEncryption.java
,
paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw/blob/4c3efd95f3e997b44dd4ceec506de6164192eca3/decompile/app/Gallery2/src/main/java/com/huawei/hwid/core/encrypt/b.java
,
davidMunro1/Security,https://github.com/davidMunro1/Security/blob/7efcdfceb6eaf49cfe6a15023a5878df24f99a42/src/Decrypt.java
,
mmammel/projects,https://github.com/mmammel/projects/blob/99c6b8e410799f591ba17c8f2c6d52afa59bb3a8/java/crypto/CryptoInfo.java
,
nithinkashyapn/Crypto-Java2JS,https://github.com/nithinkashyapn/Crypto-Java2JS/blob/acd36218891f2fd133bcc324c346592064f034ed/2.java
,
AIOSPS/pms.war,https://github.com/AIOSPS/pms.war/blob/bdc3d8ab4e37fdfae083f45574d8ef6f5be9c4ac/WEB-INF/src/eu/pms/testing/LocalEncrypter.java
,
moorecoin/MooreClient,https://github.com/moorecoin/MooreClient/blob/68949cf6d1a650dd8dd878f619a874888b201a70/ripple-bouncycastle/src/main/java/org/ripple/bouncycastle/jcajce/JcaJceHelper.java
,
gjyoung1974/simatalla,https://github.com/gjyoung1974/simatalla/blob/5055580bbd98677ff18257b4ffdfbec9dac9254d/src/com/goyoung/crypto/hsmsim/crypto/util/GenDESKey.java
,
elasolutions/elaUtils,https://github.com/elasolutions/elaUtils/blob/3824f722b8b824a1ef4636f467199eb019ac2693/src/main/java/org/elasolutions/utils/encrypt/Crypto.java
,
dzcoin/DzCoinClient,https://github.com/dzcoin/DzCoinClient/blob/c5ecf6e76f39863d70d73260b75e23a91e984b75/ripple-bouncycastle/src/main/java/org/ripple/bouncycastle/jcajce/JcaJceHelper.java
,
ema0013/journal,https://github.com/ema0013/journal/blob/550b5453729f5d573f726516072ba36abc61dca1/AES%20attempt/src/main/Main.java
,
andrewphilip/myrepo,https://github.com/andrewphilip/myrepo/blob/43c146e88b8051c15b64899603e5a2bde372630e/TestJavaApp/src/EncryptMacKey.java
,
pavanupb/DECA,https://github.com/pavanupb/DECA/blob/5dfa38a3870ed8b32117f7c7cad016ed27701fa0/DECALab1/src/test/java/target/exercise1/NoMisuse.java
,
kikoroc/fasterinput,https://github.com/kikoroc/fasterinput/blob/2afad53698b8a46fec0ec7f8727807ff6e4676a3/fasterinput-util/src/test/java/net/haoxf/utils/test/Test.java
,
libmysterion/libmystery,https://github.com/libmysterion/libmystery/blob/9b039442ee7ce71d50cdb3a5b2c557c7a178c0c9/src/main/java/com/mystery/libmystery/encrypt/AESKeyGenerator.java
,
RossRKK/POAFS-Peer,https://github.com/RossRKK/POAFS-Peer/blob/65e57735847a0f9b1629751967b0cfec5eff0083/src/main/java/poafs/cryto/IDecrypter.java
,
davidcui79/File-Encrypt,https://github.com/davidcui79/File-Encrypt/blob/f14a03d94e87babdd160e403e909d6c6a6c56952/File%20DeEncrypt/src/logic/DESDecrypt.java
,
AndreSonntag/DECA,https://github.com/AndreSonntag/DECA/blob/fb1e686188581dfe9ed26e644c1f362512715de1/DECALab1/src/test/java/target/exercise1/NoMisuse.java
,
yahier/javatest,https://github.com/yahier/javatest/blob/bf23317ae81ecd569a0fbf916f7aacc5c0bd7e43/src/array/AesTest.java
,
jblough/Android-Pdf-Viewer-Library,https://github.com/jblough/Android-Pdf-Viewer-Library/blob/d9d2b26a2d69ffc82a78c47a51dc4c6e14b0d63f/src/net/sf/andpdf/crypto/Cipher.java
,
jblough/Android-Pdf-Viewer-Library,https://github.com/jblough/Android-Pdf-Viewer-Library/blob/d9d2b26a2d69ffc82a78c47a51dc4c6e14b0d63f/src/net/sf/andpdf/crypto/CryptoCipher.java
,
ADVAN-ELAA-8QM-PRC1/platform-external-bouncycastle,https://github.com/ADVAN-ELAA-8QM-PRC1/platform-external-bouncycastle/blob/b885ed06df970c4d5e571ba653c117cbed1c8887/bcprov/src/main/java/org/bouncycastle/jcajce/PBKDFKey.java
,
ramnar/security,https://github.com/ramnar/security/blob/291e38bc71ae5e642fc2f5f07a2485b034738300/Encryption/src/Hmac.java
,
ramnar/security,https://github.com/ramnar/security/blob/291e38bc71ae5e642fc2f5f07a2485b034738300/Encryption/src/SymmetriEncryption.java
,
AIOSPS/pma.war,https://github.com/AIOSPS/pma.war/blob/6dd1fc9bf2dcc10b1162874eefc953288aa8df0b/WEB-INF/src/eu/pms/testing/LocalEncrypter.java
,
kibotu/Android-PGP,https://github.com/kibotu/Android-PGP/blob/c06ecd4251765d18c1350a0578bc8cf8be6fdc2e/TestPolicyFiles.java
,
apipalovic/GUI-Crypto,https://github.com/apipalovic/GUI-Crypto/blob/b1d382289f20c52a697b91aa6b13a0bfd5fa5546/src/hr/fer/zemris/nos/SymmetricLoader.java
,
rajaaaidid/ANN-Messenger,https://github.com/rajaaaidid/ANN-Messenger/blob/c72681a9cd28c14ecf7e1495750a075fb0a67e47/src/EncryptedOutputStream.java
,
marcosradix/trabalhoSI,https://github.com/marcosradix/trabalhoSI/blob/5495ee0fdddfaef39fc5df204fb7b0a5f2c82c64/src/main/java/br/com/si/cypher/Encripta.java
,
jhirniak/insomnia,https://github.com/jhirniak/insomnia/blob/9aeb62447577100de5eed1fc16b6c8e54c2fb0de/Musoni/src/com/codeforgood/offlinedb/ModifiedDBInterface.java
,
yahier/AndroidTest,https://github.com/yahier/AndroidTest/blob/2092e57c9a002583536ac6bd826ab75a2131a655/java/src/main/java/array/AesTest.java
,
paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw/blob/4c3efd95f3e997b44dd4ceec506de6164192eca3/decompile/app/Mms/src/main/java/com/huawei/hwid/core/encrypt/AES128_ECB_HEX.java
,
paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw/blob/4c3efd95f3e997b44dd4ceec506de6164192eca3/decompile/app/Gallery2/src/main/java/com/huawei/hwid/core/encrypt/AES128_ECB_HEX.java
,
Team3Kandy/AES-DES-RSA,https://github.com/Team3Kandy/AES-DES-RSA/blob/6d77694eb26bfcad16eae9c831be7ed8f113aa1f/src/AES_Modules/AES_CTR/Encryption_Decryption_Test.java
,
sayseakleng/tomcat-spring-jta-atomikos,https://github.com/sayseakleng/tomcat-spring-jta-atomikos/blob/b35fb8fffc6da16b22300de9a950ef7a53ef63ff/connection-factory/src/main/java/com/mcnc/commons/dbcp/security/Encryptor.java
,
kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/spec/PSource.java
,
petergithub/practiceProject,https://github.com/petergithub/practiceProject/blob/c95b84f18fefb5115f3c5b48f71eb25b4afcfd81/otherResources/jce1.5.0-src/javax/crypto/interfaces/DHKey.java
,
ccnovoa11/InfracompCasox,https://github.com/ccnovoa11/InfracompCasox/blob/f7987dbba512e2c77b26c553c8182399ba7204d3/ColpensionesCaso2/src/Seguridad/HMAC.java
,
srttorres/java.encrypt,https://github.com/srttorres/java.encrypt/blob/a119a7eee3d2bdaa24ce70d43dd803a80372a6a5/src/encryption_DESede168/Cifrado.java
,
DATMedia/WebSocket-RequestResponse,https://github.com/DATMedia/WebSocket-RequestResponse/blob/4d609a4dcc6fdd6f1bde254693ef333af64d9014/AndroidRequestResponse/app/src/main/java/com/datmedia/mediaplayer/androidrequestresponse/IEnrollmentResponse.java
,
mkjihu/BcManga,https://github.com/mkjihu/BcManga/blob/21998b36cec569667b3304fc032478e85cc8107c/app/src/main/java/com/bc_manga2/obj/ToastUnity.java
,
uonele/2017,https://github.com/uonele/2017/blob/5971e4fb11ffd50a3d85f57ea49275f0b9bfe220/Java/src/BehavioralPattern/Strategy/SHACipher.java
,
TongBoStar/TongBoProject,https://github.com/TongBoStar/TongBoProject/blob/07f53e14cee2a3bdc45b5078e928e08438475da3/YYZK/src/main/java/com/terrence/crm/dol/base/utils/DES.java
,
xbib/jsch,https://github.com/xbib/jsch/blob/86e31ecb5deaf8e44361fc438914a56bd57ead0a/jsch-core/src/main/java/com/jcraft/jsch/jce/ARCFOUR.java
,
tomeklisek/BSK1,https://github.com/tomeklisek/BSK1/blob/9bbe6096991ede67bb0d84f016cc030367fd5867/src/bsk1/User.java
,
fikretkaya/CryptoChat,https://github.com/fikretkaya/CryptoChat/blob/7754e64d6a9d4fbcfc4ffa78253ea91ae400f5a7/cs470_Chat/src/cs470_chat/ClientRecord.java
,
palaksareen/project2,https://github.com/palaksareen/project2/blob/69fa347091a065cdf1e67b0f57d6b01860febe22/src/main/java/uk/co/o2/soaclient/rest/ResourceClientFactory.java
,
sudhirmurthy/StegoGA,https://github.com/sudhirmurthy/StegoGA/blob/1f76d37630b7bf4a94e4c2c1017f9c92c1df8d75/code/src/stegoga/IStegoCrypt.java
,
chengluo331/src-jdk,https://github.com/chengluo331/src-jdk/blob/a79c9edcbe6a555e4448b4f95488adb1496492fa/jdk7/javax/crypto/interfaces/DHKey.java
,
inciboduroglu/Cryptography-Project-Chat,https://github.com/inciboduroglu/Cryptography-Project-Chat/blob/d087566b28a732b42fd80ea5d045bc86c96b2230/src/Chat/ClientRecord.java
,
freecores/myforthprocessor,https://github.com/freecores/myforthprocessor/blob/210083fe71c39fa5d92f1f1acb62392a7f77aa9e/opencores/client/foundation%20classes/j2sdk-sec-1_4_2-src-scsl/jce1.4.2-src/src/share/classes/javax/crypto/interfaces/DHKey.java
,
gezhiz/jdk17-source,https://github.com/gezhiz/jdk17-source/blob/3450a1bb68baa58480e56f5d016cadae7b71e25f/src/main/java/javax/crypto/interfaces/DHKey.java
,
ph1l1pF/DECALab,https://github.com/ph1l1pF/DECALab/blob/f4053ece335370d3dfcbbd197e2b4c6ebd39e400/DECALab1/src/test/java/target/exercise1/NoMisuse.java
,
11x256/frida-android-examples,https://github.com/11x256/frida-android-examples/blob/0d262dfbaf7460a0bedd6a475d2e1383dc86351f/examples/2/android/my_activity.java
,
11x256/frida-android-examples,https://github.com/11x256/frida-android-examples/blob/8bc76750b396b8140f9e19fbfdc0c8b000bd5a64/examples/1/android/my_activity.java
,
11x256/frida-android-examples,https://github.com/11x256/frida-android-examples/blob/b66b064d18bd4f6a0e400c51af6855231e674faa/examples/3/android/my_activity.java
,
sLisnychyi/ProjectorAlgo,https://github.com/sLisnychyi/ProjectorAlgo/blob/1f6cbbe1ba356f50ba1525a5e0632b6ff6c7e5ed/src/main/java/com/daily/d2909/App02.java
,
grindays/xlp,https://github.com/grindays/xlp/blob/f457e8017cee9fe6a3bc8bce66bd6665eb04d372/core/impl/common/src/main/java/com/cl/xlp/core/impl/common/crypt/ICipherFactory.java
,
ShayneLin/ISUtil,https://github.com/ShayneLin/ISUtil/blob/59af14e5cf62b8306af37529419617bbee53e11c/src/main/java/com/shayne/isutil/api/SecretKeySpecDemo.java
,
kruhmann/ITS-Projekt-WS15,https://github.com/kruhmann/ITS-Projekt-WS15/blob/aef7c9831bb25b0abcce320d4d6aecc65499d7c3/bc-java/jce/src/main/java/javax/crypto/ExemptionMechanism.java
,
kruhmann/ITS-Projekt-WS15,https://github.com/kruhmann/ITS-Projekt-WS15/blob/aef7c9831bb25b0abcce320d4d6aecc65499d7c3/bc-java/prov/src/main/java/org/bouncycastle/jcajce/PBKDFKey.java
,
fanjingdan012/secure-chat,https://github.com/fanjingdan012/secure-chat/blob/53791ec39d7448cb583e2c19fd30a2aa326d7d49/SCServer/src/secure/Encryptos.java
,
KerimS06/End2EndDecryption,https://github.com/KerimS06/End2EndDecryption/blob/3512fae0180075179a9cae5ed90c970a74476f96/src/ClientRecord.java
,
NumanIjaz/DECALabs,https://github.com/NumanIjaz/DECALabs/blob/7284e6d9154e0b451ef242746b68766ddfbd1a38/lab1/lab1/DECALab1/src/test/java/target/exercise1/NoMisuse.java
,
Melo-Daniel/integrador,https://github.com/Melo-Daniel/integrador/blob/8a6583b59dc738be7f68037ab790b96d73bd9166/Integrador/src/helpers/teste.java
,
mkjihu/Leancloud_Text,https://github.com/mkjihu/Leancloud_Text/blob/264b2e76f3cce73dddd44214e2347dbf228290ab/app/src/main/java/com/leancloud_text/obj/ToastUnity.java
,
ivanceras/crypto-gwt,https://github.com/ivanceras/crypto-gwt/blob/f1262abd6f7dad491bfebe0b59004877417283c0/src/test/java/com/googlecode/cryptogwttests/CipherSpiFactory.java
,
ivanceras/crypto-gwt,https://github.com/ivanceras/crypto-gwt/blob/f1262abd6f7dad491bfebe0b59004877417283c0/src/test/java/com/googlecode/cryptogwttests/MacSpiFactory.java
,
sharebookproject/AndroidPQCrypto,https://github.com/sharebookproject/AndroidPQCrypto/blob/2fc150cd576b66ee8709afd1c7f5eafc139ac3c6/MCElieceProject/Flexiprovider/src/main/java/de/flexiprovider/api/exceptions/IllegalBlockSizeException.java
,
sharebookproject/AndroidPQCrypto,https://github.com/sharebookproject/AndroidPQCrypto/blob/2fc150cd576b66ee8709afd1c7f5eafc139ac3c6/MCElieceProject/Flexiprovider/src/main/java/de/flexiprovider/api/exceptions/NoSuchPaddingException.java
,
tm1dunk/imogene,https://github.com/tm1dunk/imogene/blob/233ef0df101ac2f0a5c4f7c18e8475818e878edc/dev-libs/org.imogene.lib.encryption/src/main/java/org/imogene/encryption/KeyProvider.java
,
Rosalila/FlappyGuacamaya,https://github.com/Rosalila/FlappyGuacamaya/blob/c4d4c30f85bfe4ab11f123ca3af332874329d793/TallerPlatformer/src/rosalila/taller/platformer/Global.java
,
geonerd05/imogene,https://github.com/geonerd05/imogene/blob/233ef0df101ac2f0a5c4f7c18e8475818e878edc/dev-libs/org.imogene.lib.encryption/src/main/java/org/imogene/encryption/KeyProvider.java
,
Joltd/huawei-wear-re,https://github.com/Joltd/huawei-wear-re/blob/935ad32f5348c3d8c8d294ed55a5a2830987da73/src/com/huawei/hwid/core/encrypt/AES128_ECB_HEX.java
,
vsoft-phuong/android-pdf-lib,https://github.com/vsoft-phuong/android-pdf-lib/blob/8623ca7fc58b5e20b2c0f03da79dcbcb3a067cd9/PDFLib/src/net/sf/andpdf/crypto/Cipher.java
,
vsoft-phuong/android-pdf-lib,https://github.com/vsoft-phuong/android-pdf-lib/blob/8623ca7fc58b5e20b2c0f03da79dcbcb3a067cd9/PDFLib/src/net/sf/andpdf/crypto/CryptoCipher.java
,
zyl409214686/AdSdk,https://github.com/zyl409214686/AdSdk/blob/09eb14cdbfea96260b5819ec6f09364271b0569d/gads-android-sdk/Ader-SDK/src/com/rrgame/sdk/reportinfo/utils/HMACUtils.java
,
weisong3/Dochoo,https://github.com/weisong3/Dochoo/blob/25350dd9019c822f104798276f5c8349f3433673/Dochoo/src/main/java/com/chc/dochoo/encryption/DochooSecurity.java
,
weisong3/Dochoo,https://github.com/weisong3/Dochoo/blob/25350dd9019c822f104798276f5c8349f3433673/HaoeyouVIP/src/main/java/com/chc/dochoo/encryption/DochooSecurity.java
,
wirasetiawan29/Android,https://github.com/wirasetiawan29/Android/blob/2f05c6bb8e9d27e3af4c30ad7e7acacb46d136fa/Android-Pdf-Viewer-Library/app/src/main/java/net/sf/andpdf/crypto/Cipher.java
,
wirasetiawan29/Android,https://github.com/wirasetiawan29/Android/blob/2f05c6bb8e9d27e3af4c30ad7e7acacb46d136fa/Android-Pdf-Viewer-Library/app/src/main/java/net/sf/andpdf/crypto/CryptoCipher.java
,
